"id","Age","Citizenship","Status","Lifeboat","Adult.Minor","Sex","Survived","Pasajero","Class"
"1911",32.7167051578137,"French","Single","No","Adult","Male","Lost","Crew","Victualling"
"1912",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1913",32.7167051578137,"British","Married","No","Minor","Male","Lost","Crew","Victualling"
"1914",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1915",32,"British","Otros","No","Adult","Male","Saved","Crew","Victualling"
"1916",32.7167051578137,"British","Otros","No","Adult","Male","Lost","Crew","Victualling"
"1917",34,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1918",16,"British","Otros","No","Minor","Male","Saved","Crew","Victualling"
"1919",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1920",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1921",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1922",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1923",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1924",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1925",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1926",32.7167051578137,"British","Married","No","Minor","Male","Lost","Crew","Victualling"
"1927",23,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1928",26,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1929",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1930",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1931",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1932",44,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1933",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1934",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1935",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1936",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1937",32.7167051578137,"Spanish","Single","No","Adult","Male","Lost","Crew","Victualling"
"1938",27,"Dutch","Married","No","Adult","Male","Saved","Crew","Victualling"
"1939",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1940",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1941",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1942",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1943",51,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1944",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1945",23,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1946",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1947",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1948",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1949",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1950",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1951",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1952",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1953",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1954",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1955",31,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1956",35,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1957",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1958",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1959",32.7167051578137,"British","Single","No","Minor","Male","Lost","Crew","Victualling"
"1960",16,"British","Single","Si","Minor","Male","Saved","Crew","Victualling"
"1961",37,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
