"Fecha","Frecuencia"
"2021-06-18 12:20:59",69.9855167873601
"2021-06-18 12:30:59",71.1378809869376
"2021-06-18 12:40:59",69.8316400580552
"2021-06-18 12:50:59",73.3413940256046
"2021-06-18 13:00:59",82.4369114877589
"2021-06-18 13:10:59",79.4990583804143
"2021-06-18 13:20:59",76.5612052730697
"2021-06-18 13:30:59",73.6233521657251
"2021-06-18 13:40:59",70.6854990583804
"2021-06-18 13:50:59",72.6174496644295
"2021-06-18 14:00:59",70.8
"2021-06-18 14:10:59",77.4355670103093
"2021-06-18 14:20:59",75.889175257732
"2021-06-18 14:30:59",74.3427835051546
"2021-06-18 14:40:59",72.7963917525773
"2021-06-18 14:50:59",71.25
"2021-06-18 15:00:59",70.7443365695793
"2021-06-18 15:10:59",69.6484751203852
"2021-06-18 15:20:59",68.2038523274478
"2021-06-18 15:30:59",66.2932862190813
"2021-06-18 15:40:59",69.8263888888889
"2021-06-18 15:50:59",67.8110383536015
"2021-06-18 16:00:59",67.8857142857143
"2021-06-18 16:10:59",61.5238095238095
"2021-06-18 16:20:59",60.9904761904762
"2021-06-18 16:30:59",65.0852941176471
"2021-06-18 16:40:59",63.8313725490196
"2021-06-18 16:50:59",64.517130620985
"2021-06-18 17:00:59",63.8689809630459
"2021-06-18 17:10:59",63.1970884658455
"2021-06-18 17:20:59",62.525195968645
"2021-06-18 17:30:59",61.8533034714446
"2021-06-18 17:40:59",61.1814109742441
"2021-06-18 17:50:59",61
"2021-06-18 18:00:59",63.9135531135531
"2021-06-18 18:10:59",63.4739926739927
"2021-06-18 18:20:59",63.0344322344322
"2021-06-18 18:30:59",64.7327663384064
"2021-06-18 18:40:59",66.6128021486124
"2021-06-18 18:50:59",68.4928379588183
"2021-06-18 19:00:59",68.2681912681913
"2021-06-18 19:10:59",64.3870967741936
"2021-06-18 19:20:59",68.7288718929254
"2021-06-18 19:30:59",71.2527724665392
"2021-06-18 19:40:59",73.776673040153
"2021-06-18 19:50:59",76.3005736137667
"2021-06-18 20:00:59",75.2375
"2021-06-18 20:10:59",77.7227564102564
"2021-06-18 20:20:59",76.5022026431718
"2021-06-18 20:30:59",73.8192771084337
"2021-06-18 20:40:59",71.1929595827901
"2021-06-18 20:50:59",68.4550195567145
"2021-06-18 21:00:59",69.9125683060109
"2021-06-18 21:10:59",66
"2021-06-18 21:20:59",65.4190476190476
"2021-06-18 21:30:59",66.0740740740741
"2021-06-18 21:40:59",64.2380952380952
"2021-06-18 21:50:59",67
"2021-06-18 22:00:59",74.9929577464789
"2021-06-18 22:10:59",71.8250428816467
"2021-06-18 22:20:59",71.6190476190476
"2021-06-18 22:30:59",67.9142857142857
"2021-06-18 22:40:59",76.101573676681
"2021-06-18 22:50:59",88.1187410586552
"2021-06-18 23:00:59",66.0666666666667
"2021-06-18 23:10:59",68.2795031055901
"2021-06-18 23:20:59",68.8285714285714
"2021-06-18 23:30:59",66.0476190476191
"2021-06-18 23:40:59",63.2672605790646
"2021-06-18 23:50:59",60.9666666666667
"2021-06-19 00:00:59",57.479674796748
"2021-06-19 00:10:59",62.9208115183246
"2021-06-19 00:20:59",62.5281413612565
"2021-06-19 00:30:59",62.1354712041885
"2021-06-19 00:40:59",61.7428010471204
"2021-06-19 00:50:59",61.3501308900524
"2021-06-19 01:00:59",60.9096971380939
"2021-06-19 01:10:59",60.0761322589608
"2021-06-19 01:20:59",59.2425673798277
"2021-06-19 01:30:59",58.4090025006946
"2021-06-19 01:40:59",57.5754376215615
"2021-06-19 01:50:59",56.7418727424285
"2021-06-19 02:00:59",56.2383995554321
"2021-06-19 02:10:59",58.4056682411781
"2021-06-19 02:20:59",60.5729369269241
"2021-06-19 02:30:59",62.7402056126702
"2021-06-19 02:40:59",64.9074742984162
"2021-06-19 02:50:59",67.0747429841623
"2021-06-19 03:00:59",68.7021394831898
